"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"in-6afdd80e8f084fc6","indeed","https://cl.indeed.com/viewjob?jk=6afdd80e8f084fc6","https://ats.kpaz.cl/jobs/data-scientist-ia-engineer?displayed_form=true&utm_source=Indeed","Data Scientist / IA Engineer","Kpaz","Santiago de Chile, RM, CL","2026-09-11","fulltime","","","","","",False,"","","","","**Descripción:**
----------------


En KPaz buscamos un/a Data Scientist / IA Engineer para participar en proyectos tecnológicos asociados al negocio logístico, desarrollando soluciones basadas en datos, Machine Learning e Inteligencia Artificial. El rol combina ciencia de datos e ingeniería de IA, participando desde el análisis y modelamiento hasta la integración y puesta en producción de las soluciones.


Modalidad: Remota, en Santiago.


Posición disponible para residentes en Chile.

 **Qué harás**


Recopilar, limpiar, transformar y analizar datos provenientes de distintas fuentes.


Realizar análisis exploratorio de datos e identificar patrones, tendencias y oportunidades.


Diseñar, desarrollar, entrenar, validar y optimizar modelos de Machine Learning e Inteligencia Artificial.


Desplegar modelos en producción y monitorear su desempeño.


Participar en prácticas de MLOps, reentrenamiento y mejora continua de modelos.


Construir y exponer servicios y APIs para integrar modelos con aplicaciones de negocio.


Colaborar con DevOps en pipelines de datos y procesos de CI/CD.


Documentar y comunicar metodologías, resultados y recomendaciones a equipos técnicos y de negocio.

 **Lo que te ofrecemos**


Seguro de vida


Seguro complementario de salud


Reajuste IPC (semestral)


Programa de referidos (clientes y candidatos)


Programa de capacitación en alianza con Platzi


Plan de carrera y movilidad interna


Día libre por cumpleaños


Regalos por nacimiento o matrimonio



**Requisitos:**
---------------


**Qué buscamos**

 **Requisitos**


Formación universitaria en Informática, Computación, Ciencias de la Computación, Estadística, Matemáticas, Ingeniería Civil Industrial o carrera afín.


3 o más años de experiencia en Ciencia de Datos, Machine Learning o Ingeniería de IA.


Experiencia comprobable desarrollando, entrenando y poniendo en producción modelos analíticos o predictivos.


Dominio de Python y librerías como Pandas, NumPy y scikit\\-learn.


Experiencia con TensorFlow, PyTorch o Keras.


Manejo de SQL, bases de datos y consumo/integración de APIs

 **Deseable**


Experiencia en MLOps con herramientas como MLflow, Kubeflow o Airflow.


Docker y Kubernetes.


Experiencia con LLMs e IA Generativa, RAG, fine\\-tuning o prompt engineering.


Conocimientos de Big Data y herramientas de visualización.


Experiencia en logística, transporte, optimización de rutas o pronóstico de demanda.","","https://cl.indeed.com/cmp/Kpaz","","","","","","","","","","","",""
"in-982d571ad8c94828","indeed","https://cl.indeed.com/viewjob?jk=982d571ad8c94828","https://falabella.airavirtual.com/postula/MQG0NyudzvePMldy1zL6","Machine Learning Engineer","Falabella","Las Condes, RM, CL","2026-09-11","fulltime","","","","","",False,"","","","","**Descripción Oferta**
----------------------


¡En Sodimac buscamos un/a Machine Learning Engineer para unirse a nuestro equipo!
  

  

¿Cuál será tu misión?
  

Diseñar, implementar y operar soluciones de Machine Learning en producción, con foco principal en la estandarización de MLOps, habilitación de plataformas de ML y construcción del framework que escala modelos productivos a través de Sodimac.
  

  

Principales desafíos del rol:
  

* Contribuir activamente al diseño e implementación del Framework de Machine Learning de Sodimac.
* Definir, implementar y promover estándares de MLOps, buenas prácticas y patrones reutilizables para toda la organización.
* Llevar modelos de Machine Learning desde exploración (notebooks) a producción end\\-to\\-end: código, testing, CI/CD, monitoreo.
* Industrializar prototipos de Data Science, transformándolos en servicios productivos, testeados, documentados y mantenibles.
* Diseñar y mantener pipelines de entrenamiento, validación y serving de modelos sobre GCP (Vertex AI, BigQuery ML, Dataflow).
* Implementar prácticas de MLOps: versionado de modelos, feature stores, monitoreo de drift, automatización, retraining y control de costos.
* Asegurar calidad, escalabilidad, observabilidad y eficiencia de soluciones de ML en producción.
* Trabajar en conjunto con Data Scientists y equipos de negocio para habilitar modelos bajo estándares comunes.
* Documentar y difundir buenas prácticas de ML Engineering a nivel grupo.

  

Requisitos:
  

* Desde 2\\+ años de experiencia como MLE o rol equivalente en ingeniería de ML.
* Dominio de inglés avanzado (escrito y hablado).
* Perfil técnico con fuerte foco en ingeniería, escalabilidad y estandarización.
* Interés genuino por construir plataformas y habilitadores de ML productivos.
* Experiencia con Docker, Kubernetes y despliegue de modelos como servicios escalables.
* Experiencia con plataformas de ML: Vertex AI, Kubeflow, MLflow o similares.
* Haber trabajado con datos y modelos a escala (millones de registros, entrenamiento distribuido).
* Experiencia en recomendadores, segmentación, propensión, forecasting o modelos de demanda.
* Stack GCP: BigQuery, Dataflow, Vertex AI, Cloud Run.
* Python avanzado, SQL, Terraform para IaC.
* Experiencia en e\\-commerce, retail o contextos de datos masivos es un plus.

  

¿Qué ofrecemos?
  

* Rol clave en la construcción del Framework de ML de Sodimac.
* Desafíos técnicos reales a escala: millones de usuarios, modelos en tiempo real, impacto directo en pricing, recomendaciones y experiencia.
* Equipo experto en Data Science, Data Engineering y Advanced Analytics.
* Espacio para proponer, construir estándares, liderar iniciativas de MLOps y crecer profesionalmente.
* Trabajarás con stack moderno: GCP, Vertex AI, BigQuery, Python, Terraform.

  

Si te motivan los datos, la tecnología y los desafíos que generan impacto real, ¡queremos conocerte!  

  

**Requisitos Candidato/a**
--------------------------

* Requerido: Ingeniería Informática, Estadística, Ingeniería Civil.
* Experiencia con Docker, Kubernetes y despliegue de modelos como servicios escalables.
* Experiencia en recomendadores, segmentación, propensión, forecasting o modelos de demanda.
* Stack GCP: BigQuery, Dataflow, Vertex AI, Cloud Run.
* Python avanzado, SQL, Terraform para IaC.


Esta oferta es apta para personas en situación de discapacidad.

**Proceso de Selección**
------------------------


El proceso de selección se realiza a través de Aira \\- plataforma de reclutamiento diseñado para mejorar tu experiencia de postulación.
  

  

Para postular solo necesitas:
  

1\\. Postular a la oferta
  

2\\. Revisar tu email
  

3\\. Ingresar a Aira y contestar las preguntas y/o pruebas solicitadas
  

  

Luego, si vemos que tu perfil se ajusta a lo que estamos buscando, te contactaremos por email (a través de Aira) para seguir a la etapa presencial.

**Sobre Nosotros**
------------------


Somos más de 88 mil personas que cada día trabajamos por el firme Propósito \\- Simplificar y Disfrutar más la Vida. Estamos presentes en 9 países y compuestos por cinco grandes marcas posicionadas de diversas industrias: Falabella Retail, Sodimac, Banco Falabella, Tottus y Mallplaza. Cada una de éstas nos hace ser quienes somos, y es entre todos, como Un Solo Equipo, que buscamos diariamente reinventarnos y superar las experiencias de nuestros clientes.
  

  

Un Equipo lleno de sueños que hace que las cosas pasen. nos atrevemos a emprender e innovar, a tomar riesgos y a generar oportunidades que nos permitan estar siempre a la vanguardia lo que nos lleva a reinventarnos para entregar la mejor experiencia de compra en cualquier punto de encuentro con nosotros.

**Nuestros Beneficios**
-----------------------

* Seguro de vida
* Día de cumpleaños
* Capacitaciones y cursos
* Subsidio escolar para hijos
* Servicio de comedor","Retail","https://cl.indeed.com/cmp/Falabella","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/9829a43c57bcd02219d852b28d1aa310","http://www.falabella.com/","Santiago, Chile","","","","","","","","",""
"in-3049f7eabfe3afb2","indeed","https://cl.indeed.com/viewjob?jk=3049f7eabfe3afb2","https://falabella.airavirtual.com/postula/QRtHiTpeBiHJT0geeeWl","Senior Data Tech Lead","Falabella","Santiago de Chile, RM, CL","2026-09-11","fulltime","","","","","",False,"","","","","**Descripción Oferta**
----------------------


Senior Tech Lead
  

Falabella Tecnología Corporativo
  

  

¿Te apasiona liderar desafíos tecnológicos, construir soluciones de datos robustas y potenciar el crecimiento de equipos técnicos?
  

  

En Falabella Tecnología Corporativo buscamos un/a Senior Tech Lead que quiera asumir un rol clave en el diseño y ejecución de nuestros productos de datos. Tu misión será liderar la arquitectura técnica y acompañar metodológica y técnicamente al equipo, asegurando soluciones analíticas escalables, seguras y resilientes que generen impacto real en el negocio.
  

  

¿Qué harás?
  

* Implementar la arquitectura técnica de plataformas y productos de datos, trabajando con Data Lakes, Data Warehouses y arquitecturas de procesamiento streaming y batch.
* Guiar y acompañar técnicamente a ingenieros de datos y desarrolladores, ayudando a resolver desafíos complejos y fortaleciendo las buenas prácticas del equipo.
* Definir estándares de codificación, repositorios, procesos CI/CD y prácticas DataOps, asegurando calidad, estabilidad y sostenibilidad técnica.
* Desarrollar y desplegar componentes críticos de pipelines de datos, incluyendo procesos de ingesta, transformación y orquestación.
* Evaluar nuevas herramientas, frameworks y servicios cloud mediante pruebas de concepto, buscando optimizar costes y tiempos de procesamiento.
* Colaborar con Product Owners, Arquitectos Empresariales, Data Scientists y Data Engineers para transformar necesidades de negocio en soluciones técnicas viables.

  

¿Qué buscamos?
  

* Formación en Ingeniería Informática, Técnico en Informática, Ingeniería Electrónica o carreras relacionadas.
* Dominio avanzado de SQL y Python.
* Conocimientos avanzados en modelamiento de datos.
* Experiencia con bases de datos Warehouse como BigQuery, Snowflake, Redshift u otras similares.
* Experiencia liderando técnicamente y acompañando el desarrollo de equipos.
* Capacidad para conectar las necesidades del negocio con soluciones tecnológicas escalables y eficientes.
* Manejo de inglés nivel avanzado.

  

Será un plus si cuentas con:
  

* Experiencia con dbt.
* Experiencia con Airflow.
* Conocimientos o experiencia en procesamiento streaming.

  

¿Por qué unirte a Falabella?
  

Serás parte de un ecosistema tecnológico que impacta a millones de clientes en Latinoamérica, trabajando con equipos de alto nivel y desafíos reales de negocio en constante evolución.
  

  

Si buscas un desafío donde puedas tomar decisiones técnicas, impulsar buenas prácticas y participar en la construcción de soluciones de datos de alto impacto, queremos conocerte.
  

  

Postula y sé parte de Falabella Tecnología Corporativo.**Requisitos Candidato/a**
--------------------------

* Requerido: Ingeniería en Informática, Técnico en Informática, Ingeniería en Electrónica
* Requerido: Advanced SQL, Python
* Requerido: Advanced Data Model concepts
* Requerido: Warehouse Database (Bigquery, Snowflake, redshift, etc)
* Deseable: Experiencia con dbt
* Deseable: Experiencia con Airflow
* Deseable: Experiencia en procesamiento streaming


Esta oferta es apta para personas en situación de discapacidad.

**Proceso de Selección**
------------------------


Súmate a nuestro equipo y se parte de la transformación de Falabella:
  

  

1\\. Postula a la oferta.
  

2\\. Revisa tu email.

**Sobre Nosotros**
------------------


FALABELLA ES UNA DE LAS COMPAÑÍA MÁS PRESTIGIOSAS DE LATINOAMÉRICA, CON MÁS DE 130 AÑOS DE EXPERIENCIA, ES UN LUGAR SIN LÍMITES NI FRONTERAS COMPUESTO POR GRANDES MARCAS: FALABELLA RETAIL, SODIMAC, TOTTUS, BANCO FALABELLA, MALL PLAZA, FALABELLA.COM Y LINIO, PRESENTES EN 9 PAÍSES Y EN DIVERSAS INDUSTRIAS, SOMOS MÁS DE 100 MIL PERSONAS QUE CADA DÍA TRABAJAMOS POR SIMPLIFICAR Y DISFRUTAR MÁS LA VIDA A NUESTROS EQUIPOS Y A NUESTROS CLIENTES.","Retail","https://cl.indeed.com/cmp/Falabella","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/9829a43c57bcd02219d852b28d1aa310","http://www.falabella.com/","Santiago, Chile","","","","","","","","",""
"in-2113af188b36987d","indeed","https://cl.indeed.com/viewjob?jk=2113af188b36987d","https://grnh.se/em3n52of4us","Software Engineer, Data Infrastructure & Acquisition - Santiago, Chile","Speechify","Santiago de Chile, RM, CL","2026-09-09","","","","","","",False,"","","","","The mission of Speechify is to make sure that reading is never a barrier to learning.



Over 50 million people use Speechify's text\\-to\\-speech products to turn whatever they're reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify's text\\-to\\-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple named Speechify its 2025 Design Award winner for Inclusivity.


Today, nearly 200 people around the globe work on Speechify in a 100% distributed setting – Speechify has no office. These include frontend and backend engineers, AI research scientists, and others from Amazon, Microsoft, and Google, leading PhD programs like Stanford, high growth startups like Stripe, Vercel, Bolt, and many founders of their own companies.


**Overview**



We're looking to hire for our Data side of our AI team at Speechify. This role is responsible for all aspects of data collection to support our model training operations. We are able to build high\\-quality datasets at petabyte\\-scale and low cost through a tight integration of infrastructure, engineering, and research work. We are looking for a skilled Software Engineer to join us.


**What You'll Do**


* Be scrappy to find new sources of audio data and bring it into our ingestion pipeline
* Operate and extend the cloud infrastructure for our ingestion pipeline, currently running on GCP and managed with Terraform.
* Collaborate closely with our Scientists to shift the cost/throughput/quality frontier, delivering richer data at bigger scale and lower cost to power our next\\-generation models.
* Collaborate with others on the AI Team and Speechify Leadership to craft the AI Team's dataset roadmap to power Speechify's next\\-generation consumer and enterprise products.


**An Ideal Candidate Should Have**


* BS/MS/PhD in Computer Science or a related field.
* 5\\+ years of industry experience in software development.
* Proficiency with bash/Python scripting in Linux environments
* Proficiency in Docker and Infrastructure\\-as\\-Code concepts and professional experience with at least one major Cloud Provider (we use GCP)
* Experience with web crawlers, large\\-scale data processing workflows is a plus
* Ability to handle multiple tasks and adapt to changing priorities.
* Strong communication skills, both written and verbal.


**What we offer**


* A fast\\-growing environment where you can help shape the company and product.
* An entrepreneurial\\-minded team that supports risk, intuition, and hustle.
* A hands\\-off management approach so you can focus and do your best work.
* An opportunity to make a big impact in a transformative industry.
* Competitive salaries, a friendly and laid\\-back atmosphere, and a commitment to building a great asynchronous culture.
* Opportunity to work on a life\\-changing product that millions of people use.
* Build products that directly impact and support people with learning differences like dyslexia, ADD, low vision, concussions, autism, and more.
* Work in one of the fastest\\-growing sectors of tech, the intersection of artificial intelligence and audio.


**Think you're a good fit for this job?**



Tell us more about yourself and why you're interested in the role when you apply.
  

And don't forget to include links to your portfolio and LinkedIn.


**Not looking but know someone who would make a great fit?**



Refer them!


**Speechify is committed to a diverse and inclusive workplace.**



Speechify does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.","","https://cl.indeed.com/cmp/Speechify","","","","","","","","","","","",""
"in-76ee0ab32d8cb32f","indeed","https://cl.indeed.com/viewjob?jk=76ee0ab32d8cb32f","https://grnh.se/5yer86jp4us","Senior Software Engineer, Windows/Desktop Applications - Santiago, Chile","Speechify","Santiago de Chile, RM, CL","2026-09-09","","","","","","",False,"","","","","**Mission**

The mission of Speechify is to make sure that reading is never a barrier to learning.



Over 50 million people use Speechify's text\\-to\\-speech products to turn whatever they're reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify's text\\-to\\-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and Apple named Speechify its 2025 Design Award winner for Inclusivity.


Today, nearly 200 people around the globe work on Speechify in a 100% distributed setting – Speechify has no office. These include frontend and backend engineers, AI research scientists, and others from Amazon, Microsoft, and Google, leading PhD programs like Stanford, high growth startups like Stripe, Vercel, Bolt, and many founders of their own companies



**What You'll Do**
* Lead the design, architecture, and development of native Windows desktop applications using Windows App SDK, WinUI (or related UI frameworks), C\\#, XAML, and — when needed — C\\+\\+.
* Define and enforce best\\-practices for Windows desktop development across the codebase: code architecture, performance, memory usage, responsive UI, cross\\-version compatibility (Windows 10/11\\+), and maintainability.
* Drive accessibility efforts: integrate and validate support for accessibility APIs (e.g. Microsoft UI Automation or other relevant Windows accessibility frameworks), ensure UI controls, focus management, keyboard navigation, screen\\-reader support, and usability for users with disabilities.
* Collaborate closely with product designers, UX researchers, QA, and other stakeholders to shape feature planning, UI/UX architecture, and long\\-term roadmap for the Windows platform.
* Take ownership of full lifecycle of features: conception design implementation testing release maintenance. Ensure quality, reliability, and consistency across releases.
* Identify, diagnose, and resolve complex bugs, performance bottlenecks, memory leaks, rendering issues, or compatibility problems — and propose robust architectural or design solutions.


**An ideal candidate should have**
**Required:**


* 3\\+ in Windows desktop application development using Windows App SDK, WinUI (or similar), C\\#, XAML — and ideally additional experience with native Windows code (C\\+\\+, Win32/WinRT/COM).
* Deep understanding of Windows application architecture, including interop between managed code (.NET) and native code.
* Proven track record of designing, building, and shipping production\\-quality desktop applications, with an emphasis on reliability, performance, scalability, and maintainability.
* Strong experience with accessibility APIs on Windows (e.g. Microsoft UI Automation or similar), and a dedication to building accessible and inclusive software.
* Excellent software engineering fundamentals: OOP, design patterns, data structures, algorithms, memory management, multi\\-threading or asynchronous programming (where relevant).
* Experience leading technical design, mentoring other engineers, conducting code reviews, and making architecture\\-level decisions.
* Strong communication skills; ability to articulate tradeoffs, collaborate with cross\\-functional teams, and drive consensus.
* A user\\-centric mindset: focus on building polished, intuitive, and accessible experiences for end users.


**Preferred / Bonus:**


* Experience with writing automated tests for UI — unit tests, integration tests, UI automation tests; familiarity with relevant testing frameworks.
* Experience with performance optimization for desktop apps (memory usage, startup time, rendering performance, high\\-DPI support, responsiveness under load).
* Experience with localization/globalization, right\\-to\\-left UI support, internationalization, accessibility for multiple regions.
* Familiarity with telemetry, analytics, crash reporting, logging, and error monitoring in desktop applications.
* Previous experience in shaping CI/CD workflows, release pipelines, and deployment strategies for desktop applications.
* Demonstrated ability to take ownership of feature areas or modules and drive them long\\-term, including maintenance, refactoring, and technical debt management.


**What we offer**


* A high\\-impact role: you will define architecture, shape the future of our Windows product, and directly influence what millions of users see and experience.
* A collaborative, flat\\-structure engineering culture — you are not just a coder, but a builder and a decision\\-maker.
* Opportunities to lead — mentor others, steer technical direction, and grow into broader technical leadership (e.g. Tech Lead, Architect).
* Flexibility, autonomy, and responsibility: you define how to solve problems, own features end\\-to\\-end, and contribute to long\\-term product vision.
* A purpose\\-driven mission: building software that's reliable, accessible, and user\\-centered — making a real difference for people.

**Think you're a good fit for this job?**



Tell us more about yourself and why you're interested in the role when you apply.  

And don't forget to include links to your portfolio and LinkedIn.


**Not looking but know someone who would make a great fit?**  

Refer them!


**Speechify is committed to a diverse and inclusive workplace.**  

Speechify does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.","","https://cl.indeed.com/cmp/Speechify","","","","","","","","","","","",""
"in-e1ca8184115a8323","indeed","https://cl.indeed.com/viewjob?jk=e1ca8184115a8323","https://www.getonbrd.com/jobs/data-science-analytics/applied-scientist-neuralworks-santiago-e3c8","Applied Scientist Full time","NeuralWorks","Santiago de Chile, RM, CL","2026-09-08","fulltime","","","","","",True,"","","","","NeuralWorks es una compañía de alto crecimiento fundada hace 5 años. Estamos trabajando a toda máquina en cosas que darán que hablar.
  

Somos un equipo donde se unen la creatividad, curiosidad y la pasión por hacer las cosas bien. Nos arriesgamos a explorar fronteras donde otros no llegan: un modelo predictor basado en monte carlo, una red convolucional para detección de caras, un sensor de posición bluetooth, la recreación de un espacio acústico usando finite impulse response.
  

Estos son solo algunos de los desafíos, donde aprendemos, exploramos y nos complementamos como equipo para lograr cosas impensadas.
  

Trabajamos en proyectos propios y apoyamos a corporaciones en partnerships donde codo a codo combinamos conocimiento con creatividad, donde imaginamos, diseñamos y creamos productos digitales capaces de cautivar y crear impacto.


Conoce más sobre nosotros


This offer is exclusive to getonbrd.com.


### **Descripción del trabajo**


Como Applied Scientist, te sumaras a un equipo ya constituido de Analítica Avanzada, trabajando en conjunto con otras disciplinas tales como Data Scientist, Machine Learning Engineers, DevOps, equipos de producto y gestión.


El equipo de Analytics trabaja en diferentes proyectos que combinan volúmenes de datos enormes e IA, como detectar y predecir fallas antes que ocurran, optimizar pricing, personalizar la experiencia del cliente, optimizar uso de combustible, detectar caras y objetos usando visión por computador.


Tu trabajo como Applied Scientist será promover y realizar experimentos para orientar los esfuerzos e incrementos de los equipos. Estos desarrollos formarán parte de la transformación data\\-driven de la empresa con el propósito de fortalecer y eficientar la toma de decisiones basadas en análisis técnicos rigurosos de datos.


**Como Applied Scientist tu trabajo consistirá en:**  



* Ser el principal gestor de la medición de impacto de los productos, estimando y relacionando el efecto de las acciones en los principales indicadores de la compañía (Ingreso, Costo, Experiencia de Cliente, Puntualidad, entre otros), utilizando técnicas experimentales y observacionales.
* Habilitar la experimentación en distintos equipos, identificando los métodos estadísticos adecuados para medir el impacto en cada dominio.
* Participar de la creación de una plataforma de experimentación.

Es un trabajo muy dinámico, donde aprenderás de diferentes proyectos, colaborando con múltiples disciplinas de negocio, datos e IA, trabajando en un ambiente donde la curiosidad, colaboración y empatía son esenciales. Esperamos ver desplegadas tus ganas de aprender y enseñar.


En cualquier proyecto que trabajes, esperamos que tengas un gran espíritu de colaboración, una pasión por la innovación y el código y una mentalidad de automatización antes que procesos manuales.


### **Calificaciones clave**


* Estudios de Ingeniería Civil Industrial, Economía o similar.
* Experiencia desarrollando estudios de evaluación de impacto utilizando técnicas experimentales y observacionales, tales como RCT (Randomized Control Trials), Técnicas econométricas como Diferencia en Diferencias, controles sintéticos, variables instrumentales, y Propensity Score Matching, entre otros.
* Dominio intermedio de algún lenguaje de scripting orientado a análisis de datos (R y/o Python), teniendo como base manejo de flujos, condiciones, funciones; así como comodidad utilizando el principal stack de librerías como tidyverse para R, pandas y statsmodels para Python.
* Experiencia utilizando algún lenguaje declarativo de consultas a base de datos (SQL) para preparar conjuntos de datos para análisis, así como para caracterizar su comportamiento.
* Habilidad para trabajar en equipo, levantar requerimientos y conseguir resultados.
* Buen manejo comunicacional y skills de colaboración.
* Buen manejo de inglés, sobre todo en lectura donde debes ser capaz de leer un paper, artículos o documentación de forma constante.

¡En NeuralWorks nos importa la diversidad! Creemos firmemente en la creación de un ambiente laboral inclusivo, diverso y equitativo. Reconocemos y celebramos la diversidad en todas sus formas y estamos comprometidos a ofrecer igualdad de oportunidades para todos los candidatos.


“Los hombres postulan a un cargo cuando cumplen el 60% de las calificaciones, pero las mujeres sólo si cumplen el 100%.” D. Gaucher , J. Friesen and A. C. Kay, Journal of Personality and Social Psychology, 2011\\.


Te invitamos a postular aunque no cumplas con todos los requisitos.


### **Nice to have**


* Experiencia trabajando con equipos de datos y de análisis en torno a indicadores de negocio.
* Conocimiento de metodologías ágiles.
### **Beneficios**


* MacBook Air M2 o similar (con opción de compra hiper conveniente)
* Bono por desempeño
* Bono de almuerzo mensual y almuerzo de equipo los viernes
* Seguro Complementario de salud y dental
* Horario flexible
* Flexibilidad entre oficina y home office
* Medio día libre el día de tu cumpleaños
* Financiamiento de certificaciones
* Inscripción en Coursera con plan de entrenamiento a medida
* Estacionamiento de bicicletas
* Programa de referidos
* Salida de “teambuilding” mensual
GETONBRD Job ID: 63584


**Library** Access to a library of physical books.
**Accessible** An infrastructure adequate for people with special mobility needs.
**Flexible hours** Flexible schedule and freedom for attending family needs or personal errands.
**Internal talks** NeuralWorks offers space for internal talks or presentations during working hours.
**Life insurance** NeuralWorks pays or copays life insurance for employees.
**Meals provided** NeuralWorks provides free lunch and/or other kinds of meals.
**Partially remote** You can work from your home some days a week.
**Bicycle parking** You can park your bicycle for free inside the premises.
**Digital library** Access to digital books or subscriptions.
**Computer repairs** NeuralWorks covers some computer repair expenses.
**Dental insurance** NeuralWorks pays or copays dental insurance for employees.
**Commuting stipend** NeuralWorks offers a stipend to cover some commuting costs.
**Computer provided** NeuralWorks provides a computer for your work.
**Education stipend** NeuralWorks covers some educational expenses related to the position.
**Performance bonus** Extra compensation is offered upon meeting performance goals.
**Conference stipend** NeuralWorks covers tickets and/or some expenses for conferences related to the position.
**Informal dress code** No dress code is enforced.
**Recreational areas** Space for games or sports.
**Shopping discounts** NeuralWorks provides some discounts or deals in certain stores.
**Vacation over legal** NeuralWorks gives you paid vacations over the legal minimum.
**Beverages and snacks** NeuralWorks offers beverages and snacks for free consumption.
**Vacation on birthday** Your birthday counts as an extra day of vacation.
**Time for side projects** NeuralWorks allows employees to work in side\\-projects during work hours.
**Remote work policy**
----------------------


**Hybrid**

This job is performed partly from home and partly at the office in Santiago (Chile).","","https://cl.indeed.com/cmp/Neuralworks","","","","","","","","","","","",""
"in-4d1c23f36c2f4f8e","indeed","https://cl.indeed.com/viewjob?jk=4d1c23f36c2f4f8e","https://www.getonbrd.com/jobs/data-science-analytics/data-engineer-en-ambiente-gcp-factor-it-santiago","Data Engineer en Ambiente GCP Full time","Factor IT","Santiago de Chile, RM, CL","2026-09-06","fulltime","","","","","",False,"","","","","Sobre el proyecto Buscamos un(a) Data Engineer Senior para unirse al proyecto ""Perfiles Varios"", que abarca perfiles de Data Engineer, Data Scientist y Project Manager. La persona seleccionada será responsable de diseñar, construir y optimizar pipelines de datos robustos y escalables, garantizando la calidad, gobernanza y seguridad de la información en un ambiente cloud (GCP).
Apply directly on the original site at Get on Board.


### **Funciones principales**


* Diseñar y liderar la construcción de pipelines de datos simples y complejos, asegurando escalabilidad, mantenibilidad y alineación a la arquitectura definida.
* Mantener, refactorizar y optimizar procesos ETL/ELT, mejorando tiempos de ejecución, confiabilidad y uso eficiente de recursos.
* Diseñar e implementar integraciones complejas entre diversas fuentes de datos (bases de datos, APIs, streaming, cloud, archivos).
* Definir estándares, reglas y métricas de calidad de datos, supervisando su correcta implementación en los pipelines.
* Diseñar e implementar mecanismos automáticos de validación, monitoreo y control de calidad de datos.
* Diseñar arquitecturas de datos (batch, streaming, lakehouse, etc.) alineadas a las necesidades del cliente y buenas prácticas del mercado.
* Analizar y optimizar el rendimiento de las soluciones de datos y los costos asociados a su operación en entornos cloud.
* Definir e implementar lineamientos de gobernanza, control de accesos, clasificación y protección de datos, en conjunto con el cliente.
* Actuar como referente técnico del proyecto, acompañando y guiando a perfiles Junior y Semi Senior.
* Interactuar con stakeholders del cliente para proponer mejoras, soluciones y evoluciones de la plataforma de datos.
### **Requisitos**


**Formación:** Profesional en Ingeniería de Sistemas, Ingeniería de Datos, Informática, Estadística o carreras afines
**Experiencia:** Mínimo 4 años (deseable entre 4 y 6 años en ingeniería de datos y proyectos de datos en entornos productivos)
**Competencias técnicas:**
* Arquitectura de datos y diseño de soluciones escalables
* Ingeniería de datos avanzada (ETL/ELT, batch processing, streaming)
* SQL avanzado y optimización de consultas
* Integración de múltiples fuentes de datos (APIs, bases de datos, plataformas cloud)
* Diseño de pipelines de datos robustos y escalables
* Plataformas cloud de datos (GCP): Cloud Storage, BigQuery, Dataflow, Dataproc, Pub/Sub, Cloud Data Fusion, Cloud Composer (Apache Airflow)
* Gobernanza, calidad y seguridad de datos
* Optimización de performance y costos en entornos cloud

**Habilidades blandas:**
* Comunicación asertiva
* Orientación hacia los clientes
* Visión y habilidad de negociación
* Trabajo en equipo
* Liderazgo
* Planificación y organización
* Innovación
* Pensamiento analítico
* Capacidad de aprendizaje
### **Deseables:**


* Certificaciones avanzadas en Data Engineering o Cloud
* Certificaciones en arquitectura de datos
* Certificaciones de plataformas cloud (GCP)
GETONBRD Job ID: 63532","","https://cl.indeed.com/cmp/Factor-IT","","https://factorit.com.ar","","","","","","","","","",""
